minbound,shape,unit
-40,31,5
-100,18,5
0,8,5

IX,IY,IZ,value
3,14,5,0.965909
3,14,6,0.983766
3,14,7,0.491883
3,15,0,0
3,15,1,0.407468
3,15,2,0.814935
3,15,3,0.883929
3,15,4,0.952922
3,15,5,0.968344
3,15,6,0.983766
3,15,7,0.491883
3,16,0,0
3,16,1,0.402597
3,16,2,0.805195
3,16,3,0.881494
3,16,4,0.957792
3,16,5,0.970779
3,16,6,0.983766
3,16,7,0.491883
3,17,0,0
3,17,1,0
3,17,2,0
3,17,3,0
3,17,4,0
3,17,5,0
3,17,6,0
3,17,7,0
4,0,0,0
4,0,1,0
4,0,2,0
4,0,3,0
4,0,4,0
4,0,5,0
4,0,6,0
4,0,7,0
4,1,0,0
4,1,1,0
4,1,2,0
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,1,7,0
4,2,0,0
4,2,1,0.308442
4,2,2,0.616883
4,2,3,0.717532
4,2,4,0.818182
4,2,5,0.87013
4,2,6,0.922078
4,2,7,0.461039
4,3,0,0
4,3,1,0.334416
4,3,2,0.668831
4,3,3,0.75487
4,3,4,0.840909
4,3,5,0.88474
4,3,6,0.928571
4,3,7,0.464286
4,4,0,0
4,4,1,0.36039
4,4,2,0.720779
4,4,3,0.792208
4,4,4,0.863636
4,4,5,0.899351
4,4,6,0.935065
4,4,7,0.467532
4,5,0,0
4,5,1,0.366883
4,5,2,0.733766
4,5,3,0.806818
4,5,4,0.87987
4,5,5,0.912338
4,5,6,0.944805
4,5,7,0.472403
4,6,0,0
4,6,1,0.373377
4,6,2,0.746753
4,6,3,0.821429
4,6,4,0.896104
4,6,5,0.925325
4,6,6,0.954545
4,6,7,0.477273
4,7,0,0
4,7,1,0.378247
4,7,2,0.756494
4,7,3,0.831169
4,7,4,0.905844
4,7,5,0.936688
4,7,6,0.967532
4,7,7,0.483766
4,8,0,0
4,8,1,0.383117
4,8,2,0.766234
4,8,3,0.840909
4,8,4,0.915584
4,8,5,0.948052
4,8,6,0.980519
4,8,7,0.49026
4,9,0,0
4,9,1,0.387987
4,9,2,0.775974
4,9,3,0.850649
4,9,4,0.925325
4,9,5,0.952922
4,9,6,0.980519
4,9,7,0.49026
4,10,0,0
4,10,1,0.392857
4,10,2,0.785714
4,10,3,0.86039
4,10,4,0.935065
4,10,5,0.957792
4,10,6,0.980519
4,10,7,0.49026
4,11,0,0
4,11,1,0.397727
4,11,2,0.795455
4,11,3,0.866883
4,11,4,0.938312
4,11,5,0.959416
4,11,6,0.980519
4,11,7,0.49026
4,12,0,0
4,12,1,0.402597
4,12,2,0.805195
4,12,3,0.873377
4,12,4,0.941558
4,12,5,0.961039
4,12,6,0.980519
4,12,7,0.49026
4,13,0,0
4,13,1,0.407468
4,13,2,0.814935
4,13,3,0.878247
4,13,4,0.941558
4,13,5,0.961039
4,13,6,0.980519
4,13,7,0.49026
4,14,0,0
4,14,1,0.412338
4,14,2,0.824675
4,14,3,0.883117
4,14,4,0.941558
4,14,5,0.961039
4,14,6,0.980519
4,14,7,0.49026
4,15,0,0
4,15,1,0.415584
4,15,2,0.831169
4,15,3,0.88961
4,15,4,0.948052
4,15,5,0.964286
4,15,6,0.980519
4,15,7,0.49026
4,16,0,0
4,16,1,0.418831
4,16,2,0.837662
4,16,3,0.896104
4,16,4,0.954545
4,16,5,0.967532
4,16,6,0.980519
4,16,7,0.49026
4,17,0,0
4,17,1,0
4,17,2,0
4,17,3,0
4,17,4,0
4,17,5,0
4,17,6,0
4,17,7,0
5,0,0,0
5,0,1,0
5,0,2,0
5,0,3,0
5,0,4,0
5,0,5,0
5,0,6,0
5,0,7,0
5,1,0,0
5,1,1,0.163149
5,1,2,0.326299
5,1,3,0.366071
5,1,4,0.405844
5,1,5,0.43263
5,1,6,0.459416
5,1,7,0.229708
5,2,0,0
5,2,1,0.326299
5,2,2,0.652597
5,2,3,0.732143
5,2,4,0.811688
5,2,5,0.86526
5,2,6,0.918831
5,2,7,0.459416
5,3,0,0
5,3,1,0.344968
5,3,2,0.689935
5,3,3,0.762175
5,3,4,0.834416
5,3,5,0.87987
5,3,6,0.925325
5,3,7,0.462662
5,4,0,0
5,4,1,0.363636
5,4,2,0.727273
5,4,3,0.792208
5,4,4,0.857143
5,4,5,0.894481
5,4,6,0.931818
5,4,7,0.465909
5,5,0,0
5,5,1,0.368506
5,5,2,0.737013
5,5,3,0.805195
5,5,4,0.873377
5,5,5,0.907468
5,5,6,0.941558
5,5,7,0.470779
5,6,0,0
5,6,1,0.373377
5,6,2,0.746753
5,6,3,0.818182
5,6,4,0.88961
5,6,5,0.920455
5,6,6,0.951299
5,6,7,0.475649
5,7,0,0
5,7,1,0.37987
5,7,2,0.75974
5,7,3,0.830357
5,7,4,0.900974
5,7,5,0.93263
5,7,6,0.964286
5,7,7,0.482143
5,8,0,0
5,8,1,0.386364
5,8,2,0.772727
5,8,3,0.842532
5,8,4,0.912338
5,8,5,0.944805
5,8,6,0.977273
5,8,7,0.488636
5,9,0,0
5,9,1,0.388799
5,9,2,0.777597
5,9,3,0.849838
5,9,4,0.922078
5,9,5,0.948864
5,9,6,0.975649
5,9,7,0.487825
5,10,0,0
5,10,1,0.391234
5,10,2,0.782468
5,10,3,0.857143
5,10,4,0.931818
5,10,5,0.952922
5,10,6,0.974026
5,10,7,0.487013
5,11,0,0
5,11,1,0.396916
5,11,2,0.793831
5,11,3,0.864448
5,11,4,0.935065
5,11,5,0.955357
5,11,6,0.975649
5,11,7,0.487825
5,12,0,0
5,12,1,0.402597
5,12,2,0.805195
5,12,3,0.871753
5,12,4,0.938312
5,12,5,0.957792
5,12,6,0.977273
5,12,7,0.488636
5,13,0,0
5,13,1,0.408279
5,13,2,0.816558
5,13,3,0.877435
5,13,4,0.938312
5,13,5,0.958604
5,13,6,0.978896
5,13,7,0.489448
5,14,0,0
5,14,1,0.413961
5,14,2,0.827922
5,14,3,0.883117
5,14,4,0.938312
5,14,5,0.959416
5,14,6,0.980519
5,14,7,0.49026
5,15,0,0
5,15,1,0.414773
5,15,2,0.829545
5,15,3,0.887987
5,15,4,0.946429
5,15,5,0.962662
5,15,6,0.978896
5,15,7,0.489448
5,16,0,0
5,16,1,0.415584
5,16,2,0.831169
5,16,3,0.892857
5,16,4,0.954545
5,16,5,0.965909
5,16,6,0.977273
5,16,7,0.488636
5,17,0,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0
5,17,7,0
6,0,0,0
6,0,1,0
6,0,2,0
6,0,3,0
6,0,4,0
6,0,5,0
6,0,6,0
6,0,7,0
6,1,0,0
6,1,1,0.172078
6,1,2,0.344156
6,1,3,0.373377
6,1,4,0.402597
6,1,5,0.430195
6,1,6,0.457792
6,1,7,0.228896
6,2,0,0
6,2,1,0.344156
6,2,2,0.688312
6,2,3,0.746753
6,2,4,0.805195
6,2,5,0.86039
6,2,6,0.915584
6,2,7,0.457792
6,3,0,0
6,3,1,0.355519
6,3,2,0.711039
6,3,3,0.769481
6,3,4,0.827922
6,3,5,0.875
6,3,6,0.922078
6,3,7,0.461039
6,4,0,0
6,4,1,0.366883
6,4,2,0.733766
6,4,3,0.792208
6,4,4,0.850649
6,4,5,0.88961
6,4,6,0.928571
6,4,7,0.464286
6,5,0,0
6,5,1,0.37013
6,5,2,0.74026
6,5,3,0.803571
6,5,4,0.866883
6,5,5,0.902597
6,5,6,0.938312
6,5,7,0.469156
6,6,0,0
6,6,1,0.373377
6,6,2,0.746753
6,6,3,0.814935
6,6,4,0.883117
6,6,5,0.915584
6,6,6,0.948052
6,6,7,0.474026
6,7,0,0
6,7,1,0.381494
6,7,2,0.762987
6,7,3,0.829545
6,7,4,0.896104
6,7,5,0.928571
6,7,6,0.961039
6,7,7,0.480519
6,8,0,0
6,8,1,0.38961
6,8,2,0.779221
6,8,3,0.844156
6,8,4,0.909091
6,8,5,0.941558
6,8,6,0.974026
6,8,7,0.487013
6,9,0,0
6,9,1,0.38961
6,9,2,0.779221
6,9,3,0.849026
6,9,4,0.918831
6,9,5,0.944805
6,9,6,0.970779
6,9,7,0.48539
6,10,0,0
6,10,1,0.38961
6,10,2,0.779221
6,10,3,0.853896
6,10,4,0.928571
6,10,5,0.948052
6,10,6,0.967532
6,10,7,0.483766
6,11,0,0
6,11,1,0.396104
6,11,2,0.792208
6,11,3,0.862013
6,11,4,0.931818
6,11,5,0.951299
6,11,6,0.970779
6,11,7,0.48539
6,12,0,0
6,12,1,0.402597
6,12,2,0.805195
6,12,3,0.87013
6,12,4,0.935065
6,12,5,0.954545
6,12,6,0.974026
6,12,7,0.487013
6,13,0,0
6,13,1,0.409091
6,13,2,0.818182
6,13,3,0.876623
6,13,4,0.935065
6,13,5,0.956169
6,13,6,0.977273
6,13,7,0.488636
6,14,0,0
6,14,1,0.415584
6,14,2,0.831169
6,14,3,0.883117
6,14,4,0.935065
6,14,5,0.957792
6,14,6,0.980519
6,14,7,0.49026
6,15,0,0
6,15,1,0.413961
6,15,2,0.827922
6,15,3,0.886364
6,15,4,0.944805
6,15,5,0.961039
6,15,6,0.977273
6,15,7,0.488636
6,16,0,0
6,16,1,0.412338
6,16,2,0.824675
6,16,3,0.88961
6,16,4,0.954545
6,16,5,0.964286
6,16,6,0.974026
6,16,7,0.487013
6,17,0,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,0
6,17,7,0
7,0,0,0
7,0,1,0
7,0,2,0
7,0,3,0
7,0,4,0
7,0,5,0
7,0,6,0
7,0,7,0
7,1,0,0
7,1,1,0.170455
7,1,2,0.340909
7,1,3,0.370942
7,1,4,0.400974
7,1,5,0.429383
7,1,6,0.457792
7,1,7,0.228896
7,2,0,0
7,2,1,0.340909
7,2,2,0.681818
7,2,3,0.741883
7,2,4,0.801948
7,2,5,0.858766
7,2,6,0.915584
7,2,7,0.457792
7,3,0,0
7,3,1,0.351461
7,3,2,0.702922
7,3,3,0.762987
7,3,4,0.823052
7,3,5,0.872565
7,3,6,0.922078
7,3,7,0.461039
7,4,0,0
7,4,1,0.362013
7,4,2,0.724026
7,4,3,0.784091
7,4,4,0.844156
7,4,5,0.886364
7,4,6,0.928571
7,4,7,0.464286
7,5,0,0
7,5,1,0.368506
7,5,2,0.737013
7,5,3,0.799513
7,5,4,0.862013
7,5,5,0.899351
7,5,6,0.936688
7,5,7,0.468344
7,6,0,0
7,6,1,0.375
7,6,2,0.75
7,6,3,0.814935
7,6,4,0.87987
7,6,5,0.912338
7,6,6,0.944805
7,6,7,0.472403
7,7,0,0
7,7,1,0.383117
7,7,2,0.766234
7,7,3,0.828734
7,7,4,0.891234
7,7,5,0.924513
7,7,6,0.957792
7,7,7,0.478896
7,8,0,0
7,8,1,0.391234
7,8,2,0.782468
7,8,3,0.842532
7,8,4,0.902597
7,8,5,0.936688
7,8,6,0.970779
7,8,7,0.48539
7,9,0,0
7,9,1,0.392045
7,9,2,0.784091
7,9,3,0.849026
7,9,4,0.913961
7,9,5,0.941558
7,9,6,0.969156
7,9,7,0.484578
7,10,0,0
7,10,1,0.392857
7,10,2,0.785714
7,10,3,0.855519
7,10,4,0.925325
7,10,5,0.946429
7,10,6,0.967532
7,10,7,0.483766
7,11,0,0
7,11,1,0.399351
7,11,2,0.798701
7,11,3,0.863636
7,11,4,0.928571
7,11,5,0.948864
7,11,6,0.969156
7,11,7,0.484578
7,12,0,0
7,12,1,0.405844
7,12,2,0.811688
7,12,3,0.871753
7,12,4,0.931818
7,12,5,0.951299
7,12,6,0.970779
7,12,7,0.48539
7,13,0,0
7,13,1,0.410714
7,13,2,0.821429
7,13,3,0.876623
7,13,4,0.931818
7,13,5,0.95211
7,13,6,0.972403
7,13,7,0.486201
7,14,0,0
7,14,1,0.415584
7,14,2,0.831169
7,14,3,0.881494
7,14,4,0.931818
7,14,5,0.952922
7,14,6,0.974026
7,14,7,0.487013
7,15,0,0
7,15,1,0.415584
7,15,2,0.831169
7,15,3,0.887175
7,15,4,0.943182
7,15,5,0.957792
7,15,6,0.972403
7,15,7,0.486201
7,16,0,0
7,16,1,0.415584
7,16,2,0.831169
7,16,3,0.892857
7,16,4,0.954545
7,16,5,0.962662
7,16,6,0.970779
7,16,7,0.48539
7,17,0,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0
8,0,0,0
8,0,1,0
8,0,2,0
8,0,3,0
8,0,4,0
8,0,5,0
8,0,6,0
8,0,7,0
8,1,0,0
8,1,1,0.168831
8,1,2,0.337662
8,1,3,0.368506
8,1,4,0.399351
8,1,5,0.428571
8,1,6,0.457792
8,1,7,0.228896
8,2,0,0
8,2,1,0.337662
8,2,2,0.675325
8,2,3,0.737013
8,2,4,0.798701
8,2,5,0.857143
8,2,6,0.915584
8,2,7,0.457792
8,3,0,0
8,3,1,0.347403
8,3,2,0.694805
8,3,3,0.756494
8,3,4,0.818182
8,3,5,0.87013
8,3,6,0.922078
8,3,7,0.461039
8,4,0,0
8,4,1,0.357143
8,4,2,0.714286
8,4,3,0.775974
8,4,4,0.837662
8,4,5,0.883117
8,4,6,0.928571
8,4,7,0.464286
8,5,0,0
8,5,1,0.366883
8,5,2,0.733766
8,5,3,0.795455
8,5,4,0.857143
8,5,5,0.896104
8,5,6,0.935065
8,5,7,0.467532
8,6,0,0
8,6,1,0.376623
8,6,2,0.753247
8,6,3,0.814935
8,6,4,0.876623
8,6,5,0.909091
8,6,6,0.941558
8,6,7,0.470779
8,7,0,0
8,7,1,0.38474
8,7,2,0.769481
8,7,3,0.827922
8,7,4,0.886364
8,7,5,0.920455
8,7,6,0.954545
8,7,7,0.477273
8,8,0,0
8,8,1,0.392857
8,8,2,0.785714
8,8,3,0.840909
8,8,4,0.896104
8,8,5,0.931818
8,8,6,0.967532
8,8,7,0.483766
8,9,0,0
8,9,1,0.394481
8,9,2,0.788961
8,9,3,0.849026
8,9,4,0.909091
8,9,5,0.938312
8,9,6,0.967532
8,9,7,0.483766
8,10,0,0
8,10,1,0.396104
8,10,2,0.792208
8,10,3,0.857143
8,10,4,0.922078
8,10,5,0.944805
8,10,6,0.967532
8,10,7,0.483766
8,11,0,0
8,11,1,0.402597
8,11,2,0.805195
8,11,3,0.86526
8,11,4,0.925325
8,11,5,0.946429
8,11,6,0.967532
8,11,7,0.483766
8,12,0,0
8,12,1,0.409091
8,12,2,0.818182
8,12,3,0.873377
8,12,4,0.928571
8,12,5,0.948052
8,12,6,0.967532
8,12,7,0.483766
8,13,0,0
8,13,1,0.412338
8,13,2,0.824675
8,13,3,0.876623
8,13,4,0.928571
8,13,5,0.948052
8,13,6,0.967532
8,13,7,0.483766
8,14,0,0
8,14,1,0.415584
8,14,2,0.831169
8,14,3,0.87987
8,14,4,0.928571
8,14,5,0.948052
8,14,6,0.967532
8,14,7,0.483766
8,15,0,0
8,15,1,0.417208
8,15,2,0.834416
8,15,3,0.887987
8,15,4,0.941558
8,15,5,0.954545
8,15,6,0.967532
8,15,7,0.483766
8,16,0,0
8,16,1,0.418831
8,16,2,0.837662
8,16,3,0.896104
8,16,4,0.954545
8,16,5,0.961039
8,16,6,0.967532
8,16,7,0.483766
8,17,0,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,0
9,0,0,0
9,0,1,0
9,0,2,0
9,0,3,0
9,0,4,0
9,0,5,0
9,0,6,0
9,0,7,0
9,1,0,0
9,1,1,0.170455
9,1,2,0.340909
9,1,3,0.369318
9,1,4,0.397727
9,1,5,0.426948
9,1,6,0.456169
9,1,7,0.228084
9,2,0,0
9,2,1,0.340909
9,2,2,0.681818
9,2,3,0.738636
9,2,4,0.795455
9,2,5,0.853896
9,2,6,0.912338
9,2,7,0.456169
9,3,0,0
9,3,1,0.349838
9,3,2,0.699675
9,3,3,0.758117
9,3,4,0.816558
9,3,5,0.867695
9,3,6,0.918831
9,3,7,0.459416
9,4,0,0
9,4,1,0.358766
9,4,2,0.717532
9,4,3,0.777597
9,4,4,0.837662
9,4,5,0.881494
9,4,6,0.925325
9,4,7,0.462662
9,5,0,0
9,5,1,0.368506
9,5,2,0.737013
9,5,3,0.797078
9,5,4,0.857143
9,5,5,0.896104
9,5,6,0.935065
9,5,7,0.467532
9,6,0,0
9,6,1,0.378247
9,6,2,0.756494
9,6,3,0.816558
9,6,4,0.876623
9,6,5,0.910714
9,6,6,0.944805
9,6,7,0.472403
9,7,0,0
9,7,1,0.385552
9,7,2,0.771104
9,7,3,0.827922
9,7,4,0.88474
9,7,5,0.920455
9,7,6,0.956169
9,7,7,0.478084
9,8,0,0
9,8,1,0.392857
9,8,2,0.785714
9,8,3,0.839286
9,8,4,0.892857
9,8,5,0.930195
9,8,6,0.967532
9,8,7,0.483766
9,9,0,0
9,9,1,0.295455
9,9,2,0.590909
9,9,3,0.633929
9,9,4,0.676948
9,9,5,0.701299
9,9,6,0.725649
9,9,7,0.362825
9,10,0,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0
9,11,0,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
