minbound,shape,unit
-40,16,10
-100,9,10
0,5,10

IX,IY,IZ,value
14,6,0,55.4182
14,6,1,54.9337
14,6,2,53.9131
14,6,3,52.8588
14,6,4,51.9234
14,7,0,55.4182
14,7,1,54.9337
14,7,2,53.9131
14,7,3,52.8588
14,7,4,51.9234
14,8,0,56.6676
14,8,1,55.8691
14,8,2,54.4491
14,8,3,53.1727
14,8,4,52.1222
15,0,0,58.4285
15,0,1,56.9234
15,0,2,54.9337
15,0,3,53.4285
15,0,4,52.2763
15,1,0,58.4285
15,1,1,56.9234
15,1,2,54.9337
15,1,3,53.4285
15,1,4,52.2763
15,2,0,58.4285
15,2,1,56.9234
15,2,2,54.9337
15,2,3,53.4285
15,2,4,52.2763
15,3,0,58.4285
15,3,1,56.9234
15,3,2,54.9337
15,3,3,53.4285
15,3,4,52.2763
15,4,0,58.4285
15,4,1,56.9234
15,4,2,54.9337
15,4,3,53.4285
15,4,4,52.2763
15,5,0,58.4285
15,5,1,56.9234
15,5,2,54.9337
15,5,3,53.4285
15,5,4,52.2763
15,6,0,58.4285
15,6,1,56.9234
15,6,2,54.9337
15,6,3,53.4285
15,6,4,52.2763
15,7,0,58.4285
15,7,1,56.9234
15,7,2,54.9337
15,7,3,53.4285
15,7,4,52.2763
15,8,0,58.4285
15,8,1,56.9234
15,8,2,54.9337
15,8,3,53.4285
15,8,4,52.2763
