minbound,shape,unit
-40,31,5
-100,18,5
0,8,5

IX,IY,IZ,value
7,1,5,0.48
7,1,6,0.44
7,1,7,0.4
7,2,0,0
7,2,1,0.68
7,2,2,0.64
7,2,3,0.6
7,2,4,0.56
7,2,5,0.52
7,2,6,0.48
7,2,7,0.44
7,3,0,0
7,3,1,0.72
7,3,2,0.68
7,3,3,0.64
7,3,4,0.6
7,3,5,0.56
7,3,6,0.52
7,3,7,0.48
7,4,0,0
7,4,1,0.76
7,4,2,0.72
7,4,3,0.68
7,4,4,0.64
7,4,5,0.6
7,4,6,0.56
7,4,7,0.52
7,5,0,0
7,5,1,0.8
7,5,2,0.76
7,5,3,0.72
7,5,4,0.68
7,5,5,0.64
7,5,6,0.6
7,5,7,0.56
7,6,0,0
7,6,1,0.84
7,6,2,0.8
7,6,3,0.76
7,6,4,0.72
7,6,5,0.68
7,6,6,0.64
7,6,7,0.6
7,7,0,0
7,7,1,0.88
7,7,2,0.84
7,7,3,0.8
7,7,4,0.76
7,7,5,0.72
7,7,6,0.68
7,7,7,0.64
7,8,0,0
7,8,1,0.92
7,8,2,0.88
7,8,3,0.84
7,8,4,0.8
7,8,5,0.76
7,8,6,0.72
7,8,7,0.68
7,9,0,0
7,9,1,0.96
7,9,2,0.92
7,9,3,0.88
7,9,4,0.84
7,9,5,0.8
7,9,6,0.76
7,9,7,0.72
7,10,0,0
7,10,1,0.96
7,10,2,0.92
7,10,3,0.88
7,10,4,0.84
7,10,5,0.8
7,10,6,0.76
7,10,7,0.72
7,11,0,0
7,11,1,0.96
7,11,2,0.92
7,11,3,0.88
7,11,4,0.84
7,11,5,0.8
7,11,6,0.76
7,11,7,0.72
7,12,0,0
7,12,1,0.96
7,12,2,0.92
7,12,3,0.88
7,12,4,0.84
7,12,5,0.8
7,12,6,0.76
7,12,7,0.72
7,13,0,0
7,13,1,0.96
7,13,2,0.92
7,13,3,0.88
7,13,4,0.84
7,13,5,0.8
7,13,6,0.76
7,13,7,0.72
7,14,0,0
7,14,1,0.96
7,14,2,0.92
7,14,3,0.88
7,14,4,0.84
7,14,5,0.8
7,14,6,0.76
7,14,7,0.72
7,15,0,0
7,15,1,0.96
7,15,2,0.92
7,15,3,0.88
7,15,4,0.84
7,15,5,0.8
7,15,6,0.76
7,15,7,0.72
7,16,0,0
7,16,1,0.96
7,16,2,0.92
7,16,3,0.88
7,16,4,0.84
7,16,5,0.8
7,16,6,0.76
7,16,7,0.72
7,17,0,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0
8,0,0,0
8,0,1,0
8,0,2,0
8,0,3,0
8,0,4,0
8,0,5,0
8,0,6,0
8,0,7,0
8,1,0,0
8,1,1,0.68
8,1,2,0.64
8,1,3,0.6
8,1,4,0.56
8,1,5,0.52
8,1,6,0.48
8,1,7,0.44
8,2,0,0
8,2,1,0.72
8,2,2,0.68
8,2,3,0.64
8,2,4,0.6
8,2,5,0.56
8,2,6,0.52
8,2,7,0.48
8,3,0,0
8,3,1,0.76
8,3,2,0.72
8,3,3,0.68
8,3,4,0.64
8,3,5,0.6
8,3,6,0.56
8,3,7,0.52
8,4,0,0
8,4,1,0.8
8,4,2,0.76
8,4,3,0.72
8,4,4,0.68
8,4,5,0.64
8,4,6,0.6
8,4,7,0.56
8,5,0,0
