minbound,shape,unit
-40,16,10
-100,9,10
0,5,10

IX,IY,IZ,value
10,4,0,50
10,4,1,50.9902
10,4,2,53.8516
10,4,3,58.3095
10,4,4,64.0312
10,5,0,45
10,5,1,46.0977
10,5,2,49.2443
10,5,3,54.0833
10,5,4,60.208
10,6,0,35
10,6,1,36.4005
10,6,2,40.3113
10,6,3,46.0977
10,6,4,53.1507
10,7,0,25
10,7,1,26.9258
10,7,2,32.0156
10,7,3,39.0512
10,7,4,47.1699
10,8,0,15
10,8,1,18.0278
10,8,2,25
10,8,3,33.541
10,8,4,42.72
11,0,0,10
11,0,1,14.1421
11,0,2,22.3607
11,0,3,31.6228
11,0,4,41.2311
11,1,0,20
11,1,1,22.3607
11,1,2,28.2843
11,1,3,36.0555
11,1,4,44.7214
11,2,0,30
11,2,1,31.6228
11,2,2,36.0555
11,2,3,42.4264
11,2,4,50
11,3,0,40
11,3,1,41.2311
11,3,2,44.7214
11,3,3,50
11,3,4,56.5685
11,4,0,50
11,4,1,50.9902
11,4,2,53.8516
11,4,3,58.3095
11,4,4,64.0312
11,5,0,45
11,5,1,46.0977
11,5,2,49.2443
11,5,3,54.0833
11,5,4,60.208
11,6,0,35
11,6,1,36.4005
11,6,2,40.3113
11,6,3,46.0977
11,6,4,53.1507
11,7,0,25
11,7,1,26.9258
11,7,2,32.0156
11,7,3,39.0512
11,7,4,47.1699
11,8,0,15
11,8,1,18.0278
11,8,2,25
11,8,3,33.541
11,8,4,42.72
12,0,0,10
12,0,1,14.1421
12,0,2,22.3607
12,0,3,31.6228
12,0,4,41.2311
12,1,0,20
12,1,1,22.3607
12,1,2,28.2843
12,1,3,36.0555
12,1,4,44.7214
12,2,0,30
12,2,1,31.6228
12,2,2,36.0555
12,2,3,42.4264
12,2,4,50
12,3,0,40
12,3,1,41.2311
12,3,2,44.7214
12,3,3,50
12,3,4,56.5685
12,4,0,40
12,4,1,41.2311
12,4,2,44.7214
12,4,3,50
12,4,4,56.5685
12,5,0,40
12,5,1,41.2311
12,5,2,44.7214
12,5,3,50
12,5,4,56.5685
12,6,0,35
12,6,1,36.4005
12,6,2,40.3113
12,6,3,46.0977
12,6,4,53.1507
12,7,0,25
12,7,1,26.9258
12,7,2,32.0156
12,7,3,39.0512
12,7,4,47.1699
12,8,0,15
12,8,1,18.0278
12,8,2,25
12,8,3,33.541
12,8,4,42.72
13,0,0,10
13,0,1,14.1421
13,0,2,22.3607
13,0,3,31.6228
13,0,4,41.2311
13,1,0,20
13,1,1,22.3607
13,1,2,28.2843
13,1,3,36.0555
13,1,4,44.7214
13,2,0,30
13,2,1,31.6228
13,2,2,36.0555
13,2,3,42.4264
13,2,4,50
13,3,0,30
13,3,1,31.6228
13,3,2,36.0555
13,3,3,42.4264
13,3,4,50
13,4,0,30
13,4,1,31.6228
13,4,2,36.0555
13,4,3,42.4264
13,4,4,50
13,5,0,30
13,5,1,31.6228
13,5,2,36.0555
13,5,3,42.4264
13,5,4,50
13,6,0,30
13,6,1,31.6228
13,6,2,36.0555
13,6,3,42.4264
13,6,4,50
13,7,0,25
13,7,1,26.9258
13,7,2,32.0156
13,7,3,39.0512
13,7,4,47.1699
13,8,0,15
13,8,1,18.0278
13,8,2,25
13,8,3,33.541
13,8,4,42.72
14,0,0,10
14,0,1,14.1421
14,0,2,22.3607
14,0,3,31.6228
14,0,4,41.2311
14,1,0,20
14,1,1,22.3607
14,1,2,28.2843
14,1,3,36.0555
14,1,4,44.7214
14,2,0,20
14,2,1,22.3607
14,2,2,28.2843
14,2,3,36.0555
14,2,4,44.7214
14,3,0,20
14,3,1,22.3607
14,3,2,28.2843
14,3,3,36.0555
14,3,4,44.7214
14,4,0,20
14,4,1,22.3607
14,4,2,28.2843
14,4,3,36.0555
14,4,4,44.7214
14,5,0,20
14,5,1,22.3607
14,5,2,28.2843
14,5,3,36.0555
14,5,4,44.7214
14,6,0,20
14,6,1,22.3607
14,6,2,28.2843
14,6,3,36.0555
14,6,4,44.7214
14,7,0,20
14,7,1,22.3607
14,7,2,28.2843
14,7,3,36.0555
14,7,4,44.7214
14,8,0,15
14,8,1,18.0278
14,8,2,25
14,8,3,33.541
14,8,4,42.72
15,0,0,10
15,0,1,14.1421
15,0,2,22.3607
15,0,3,31.6228
15,0,4,41.2311
15,1,0,10
15,1,1,14.1421
15,1,2,22.3607
15,1,3,31.6228
15,1,4,41.2311
15,2,0,10
15,2,1,14.1421
15,2,2,22.3607
15,2,3,31.6228
15,2,4,41.2311
15,3,0,10
15,3,1,14.1421
15,3,2,22.3607
15,3,3,31.6228
15,3,4,41.2311
15,4,0,10
15,4,1,14.1421
15,4,2,22.3607
15,4,3,31.6228
15,4,4,41.2311
15,5,0,10
15,5,1,14.1421
15,5,2,22.3607
15,5,3,31.6228
15,5,4,41.2311
15,6,0,10
15,6,1,14.1421
15,6,2,22.3607
15,6,3,31.6228
15,6,4,41.2311
15,7,0,10
15,7,1,14.1421
15,7,2,22.3607
15,7,3,31.6228
15,7,4,41.2311
15,8,0,10
15,8,1,14.1421
15,8,2,22.3607
15,8,3,31.6228
15,8,4,41.2311
